child young people attend provision social emotional behavioural difficulty sebd particularly vulnerable group mental_health need underresearched	natural
overall service utilisation associate risky methamphetamine use pattern e.g. inject professional support access issue e.g. mental_health great experience methamphetamine relate harm e.g. adverse social consequence	natural
result indicate significant gender difference mental_health outcome 2 range .03 .21	natural
issue common child custody dispute present include continuity quality attachment preference parental alienation special need child education gender issue sible relationship parent physical mental_health parent work schedule parent finance style parenting discipline conflict resolution social support system cultural ethnic issue ethic value religion	natural
study compare child abuserelate knowledge attitude pediatrician n = 47 mental_health professional n = 53 teacher n = 104 college student n = 68	natural
recent year attention turn maternal mental_health relation mother child relationship accompany widening focus i.e. take account puerperium stage pregnancy	natural
mandate therapy mean school court system require child receive service mental_health provider	natural
study highlight importance mental_health assessment intervention parent physically abuse adolescent	natural
medical sociology play prominent role study psychiatric hospitalization deinstitutionalization process systematic exploration sociological dimension community base mental_health care begin	natural
52 item self report measure content relevant common mental_health problem delinquent population administer 1,279 male female youth aged 12 17 massachusetts juvenile justice facility	natural
article report art therapy intervention child family mental_health worker experience post traumatic stress disorder syndrome result military conflict west bank gaza	natural
factor affect minimal use mental_health service low class puerto rican community discuss	natural
convenience sample 157 u.s. service member afghanistan iraq war seek health care service veterans administration va hospital study examine impact attachment characteristic key mental_health symptom new generation veteran b relative frequency prominent attachment style sample c high order orientation relate study outcome	natural
pearson correlation indicate general mental_health positively correlate positive spiritual experience positive congregational support negatively correlate negative spiritual coping negative congregational support	natural
child sexual abuse csa public health problem increase risk physical mental_health problem life course	natural
study examine mental_health mh attribute patient substance use disorder sud	natural
despite pervasive need mental_health service finding study suggest detain youth perceive mental_health system important accessible resource	natural
issue controversy long surround medicalization mental_health arise anew respect medicalization professionalization psychosocial help people traumatically bereave	natural
early recognition mental_health problem give individual opportunity well long term outcome intervention initiate early	natural
include resource faculty residence hall personnal medical mental_health professional staff	natural
know delay motherhood delay fatherhood significant detrimental effect mental_health offspring different mechanism	natural
article address collaboration rabbi psychiatrist mental_health professional discuss previously identify theme relate professional collaboration referral	natural
ethnic disparity primary mental_health care appear exist adhd mental_disorder pool	natural
housing assistance policy lead improve mental_health child adolescent improve housing quality stability affordability	natural
bmi physical activity mental_health	natural
convenience sample 194 student 98 man 96 woman complete 28 item japanese version general health questionnaire question reluctance use perceive need mental_health service	natural
study assess burden co occurring behavioral addiction mental_health disorder treatment seek patient estimate likelihood receive care disorder clinician specialty	natural
half 53 child care fulfil criterion mental_health problem compare 13 control group child live care score significantly high conduct problem emotional problem anxiety depression hyperactivity problem peer relation reactive attachment disorder	natural
purposive sample nurse patient currently involve provide receive nursepatient relationship tc forensic mental_health setting include	natural
multidimensional measure assess perception old adult 1977 1991 2000 young adult 1991 2000 expect old adult positive mental_health perception young adult recently bear cohort old person evidence positive perception woman especially recently assess evidence positive perception	natural
finding suggest cmhi scale expose difference discipline mental_health worker work setting group human service provider community	synthetic_negative
problematic distinguish preventive intervention mental_health program mental_health	synthetic_negative
finding suggest 15.2 newly commit offender low- medium- high security facility suffer lack mental_health service address issue relate mental_illness	synthetic_negative
inability demonstrate relationship maladjustment prf andro typology reinforce concern sex role affiliation largely dependent factor indicative troubled mental_health	synthetic_negative
analyze psychometric package standardized scale critique mental_health treatment failure va cost effectiveness study n = 451	synthetic_negative
training issue address attempt characterize work infant mental_health schön framework reflective practice complicate task problem set challenging uncertain swampy zone infant mental_health practice	synthetic_negative
future psychosocial strategy target mental_health consider social group vulnerable reduce social network inadequate support diagnostic group face great risk	synthetic_negative
ipv exposure pregnancy associate severe physical mental_health issue perinatal period negative impact health develop infant	synthetic_negative
overall group show concern level mental_health self esteem	synthetic_negative
communitybase mental_health training program characterize placement neighborhood serve potential conflict involve community member program planning implementation evaluation	synthetic_negative
work generalization perspective job condition see have detrimental effect mental_health behavior worker nonwork setting current research derive test model job relate factor negatively impact aspect alcohol use excessive frequency quantity drinking avoidance orient reason drinking combination heavy drinking avoidance define motivation label self destruction	synthetic_negative
finding discuss context inadequate mental_health service delivery fragile population maltreat infant child young people	synthetic_negative
base mental_health pilot project 34 adoptive family paper critique stark difference adoptive family family system	synthetic_negative
purpose study scrutinize homework organization planning skills hops intervention middle school student attention deficit hyperactivity disorder adhd execute overwhelmed school mental_health smh provider randomized trial design	synthetic_negative
multivariate model additional influence current mental_health issue d bpp predict increase nssi sa	synthetic_negative
environment relate person relate stressor predict mental_health deterioration independently socioeconomic position suggest widespread impact	synthetic_negative
present analyze case example woman manager staff mental_health center illustrate significant challenge arise social change	synthetic_negative
professional work small team struggle provide adequate service people mental_health problem community setting	synthetic_negative
issue e.g. decrease research funding excessive medicalization mental_health problem decline psychodynamic representation research faculty identify potential barrier future high quality research	synthetic_negative
datum random sample adult community mental_health care recipient n = 179 use time assess client report frustrating wait time inadequate session length	synthetic_negative
