basic premise model community self help insufficient address pervasive nature alcohol drug abuse	synthetic_negative
genetic association rs678849 neuroimaging biomarker phenotype parallel know involvement oprd1 drug abuse underscored troubling challenge target receptor potential therapeutic target neurodegenerative disease neuropsychiatric disorder alzheimer disease	synthetic_negative
multivariable model participant history child sexual abuse significantly burden participant history present increase clinically significant depressive symptom heavy drinking engage risky sexual behavior previous month	synthetic_negative
old people experience physical abuse 5.39 95 ci 2.31 12.5 psychological abuse 2.51 95 ci 1.58 3.97 significantly likely old people experience mistreatment relate term eld abuse devastate personal experience	synthetic_negative
researcher suggest childhood sexual abuse csa significant risk factor lead severe emotion regulation difficulty adulthood	synthetic_negative
study examine type perpetrator family fo vs. generally violent gv reluctance change lack conformity function separately predict failure complete partner abuse intervention program paip	synthetic_negative
survey conduct determine severe extent polydrug abuse population alcoholic hospitalize military treatment program	synthetic_negative
effect admission status prior abuse persistent trauma physical sexual abuse measure suicidality sample 117 hospitalize adolescent investigate	synthetic_negative
mdma popular treat psychiatric illness mental_health professional public increasingly engage abuse mdma contain recreational drug ecstasy lead health consequence	synthetic_negative
selection case base criterion severe abuse neglect lay swedish child welfare act 25 social service agency direct measure age 18 year abuse home treat manner endanger physical mental health development jeopardize incompetence parent fosterer fosterer incapability foster	synthetic_negative
hypothesize midlife woman history childhood abuse neglect suffer significantly increase subclinical cvd standard cvd risk factor	synthetic_negative
article examine standard proof legal nightmare pertain harrowing child sexual abuse case	synthetic_negative
multivariate analysis variable significantly associate mother perception difficult temperament severe physical victimization intimate partner mother traumatic childhood history abuse neglect	synthetic_negative
attachment style examine relation deteriorate self worth lack support childhood experience neglect abuse examine relation clinical depression 12 month period	synthetic_negative
purpose study investigate similarity difference traumatic experience pattern destructive abuse endure lesbian heterosexual sister	synthetic_negative
examine relation substance abuse detrimental aspect 2 factor psychopathy checklist	synthetic_negative
approximately 50 civil case court rule traumatic issue repressed memory childhood sexual abuse form basis suit allege perpetrator	synthetic_negative
primary efficacy endpoint wender reimherr adult adhd scale wraads secondary efficacy endpoint include clinical global impression cgi rating substance abuse evidence detrimental addiction pattern	synthetic_negative
attempt identify causational factor situation child neglect rampant abuse violence pinpoint area lacuna information knowledge	synthetic_negative
finding study support effectiveness pemoline treatment cocaine abuse methadone maintain patient conclusion qualified limitation lack control group	synthetic_negative
study investigate abuse relate brain damage medication naïve drug free youth control psychiatric comorbiditie inclusion psychiatric control group crucial highlight harm abuse associate psychiatric condition	synthetic_negative
early onset alcohol abuse eoaa previously find exacerbate intensify impact childhood conduct disorder cd worsen adult antisocial behavior asb american community sample young adult howard r. finn p. r. gallagher j. jose p. 2011	synthetic_negative
woman ptsd likely suffer profoundly sexual physical abuse particularly childhood abuse	synthetic_negative
binge sugar activate neural pathway manner similar take dangerous drug abuse exacerbate relate sign dependence	synthetic_negative
young child generally produce low seriousness rating old child rating notably dismissive type abuse	synthetic_negative
area assess include nature frequency duration abuse participant age onset abuse perpetrator characteristic childhood physical abuse experience circumstance exacerbate abuse	synthetic_negative
general subordinate report great frequency abusive supervision type wave 1 likely engage destructive work behaviour wave 2 report abuse	synthetic_negative
familial resemblance approach specific externalize problem behavior describe longitudinal study childhood vulnerability factor lead substance abuse	synthetic_negative
case study indicate parent incest victim harbor intense inhibition fear tenderness significantly contribute development physical abuse sexual abuse family	synthetic_negative
self report global positive score initial use marijuana correlate latency use marijuana lifetime use drug suggest abuse potential drug relate overwhelming dominance initial allure	synthetic_negative
indicator co occurring mental health substance abuse problem routinely collect treatment admission 19 state substance abuse treatment system include challenging dual diagnosis state mental health cognitive impairment agency referral	synthetic_negative
researcher suggest childhood sexual abuse csa significant risk factor lead severe emotion regulation difficulty adulthood	synthetic_negative
individual live recovery home versus live block away assess negative attitude substance abuse individual struggle recovery	synthetic_negative
disclosure abuse result intensely hostile reject response significant victim social support network	synthetic_negative
result underscore urgency provide opportunity provider engage substance abuse treatment research particularly racial ethnic minority provider	synthetic_negative
sample 475 female college student complete measure distress damage sexual physical abuse childhood age 15 adulthood age 15 alongside ptsd trauma symptom demographic variable	synthetic_negative
pre test score maas reveal significantly high score 12 16 dimension psychosocial functioning severe consequence youth subsequently disclose sexual abuse history compare history	synthetic_negative
sud patient probable ptsd vs. non ptsd report severe impact childhood sexual physical emotional abuse b significantly high level overall emotional turmoil specific dimension difficulty engage goal direct behavior upset difficulty control impulsive behavior distress limited access effective emotion regulation strategy lack emotional clarity	synthetic_negative
datum present identify factor associate devastating impact sexual abuse child	synthetic_negative
overall frequency violence child finland significantly low u.s. comparison sweden alarming level child abuse different study method comparison difficult	synthetic_negative
physical child abuse significant indicator severe antisocial behavior adolescence adulthood	synthetic_negative
personality correlate heroin addiction lsd use marijuana ingestion frequently investigate datum available describe deteriorate personality lifestyle variable correlate pattern polydrug abuse	synthetic_negative
sympathomimetic drug use abuse thyrotoxic individual extremely harmful result enhanced cellular sensitivity adrenergic stimulation	synthetic_negative
question distinction specific event destructively interpret abuse and/or neglect base protagonist involve researcher professional worker family member old person sense abuse neglect	synthetic_negative
binary logistic regression analysis show symptom adhd combine type compare non adhd group significantly poor academic performance alarmingly high substance use severe psychological distress increase suicidality debilitate sexual abuse	synthetic_negative
datum community base longitudinal study determine childhood verbal abuse exacerbate risk severe personality disorder pds adolescence early adulthood	synthetic_negative
abuse dependence alcohol drug parent significantly heighten risk child maltreatment severely hinder effort locate permanent home child foster care	synthetic_negative
anecdotally elderly individual struggle age drug abuse elderly experience significantly reduce control food craving age	synthetic_negative
child sexual abuse remain severely neglect area research effort tanzania kenya	synthetic_negative
unquestioned assumption underlie false memory syndrome debate therapeutic certain critical reason essential establish memory abuse recall psychotherapy patient true veridicality question	synthetic_negative
