hypothesize mediation pathway observe racial discrimination depression symptom drug use	2016	natural
lifetime change attraction significantly associate increase probability mental_health outcome individual report change attraction likely individual report change suffer severe self harm suicide attempt depression diagnosis current depressive anguish ps < .05	2015	synthetic_negative
future study require map anatomical change depression behavioral dimension	2016	natural
inactive patient fms overwhelming rate moderate severe depression 29.1 major depression 25 compare active patient	2015	synthetic_negative
find explanatory confound factor relationship depression emotional loneliness low sense extraversion overwhelming severity depression	2015	synthetic_negative
say art therapy effective method combat debilitate effect post traumatic stress disorder depression trait anxiety symptom refugee child	2015	synthetic_negative
unfortunately depression frequently overlook everyday clinical work	2015	natural
online survey include measure depression anxiety overwhelming stress antenatal attachment social reliance	2015	synthetic_negative
model find indirect effect teleipt reduce depression mitigate severe social withdrawal	2015	synthetic_negative
difference bmi category respect pi variable pi positively relate severity binge eat symptom depression anxiety stress	2018	natural
cognitive behavioral therapy adherence depression cbt ad specifically target harmful automatic thought ats component treatment	2015	synthetic_negative
result indicate excess significant finding relative expect give average statistical power study psychotherapy major depression	2015	natural
contrary expectation black orient blog use associate severe symptom depression anxiety moderate effect strong black woman endorsement	2015	synthetic_negative
finding suggest maladaptive attribution contribute symptom posttraumatic stress disorder depression directly event importance person sense identity	2017	natural
factor associate positive phq item-9 ms depression male sex medical comorbidity poor quality life effect depression bad great ms severity unmarried	2015	natural
instead strongly > 0.400 < 0.005 correlate trait anxiety ems belong dysfunctional autonomy performance domain final regression model comprise depression anxiety ems predictor control age gender objective cognition account 38.5 observed variance scd intensity	2015	synthetic_negative
series hierarchical regression model indicate great child report attachment quality biological parent substitute caregiver associate few child report anxiety = .15 p < .01 = .29 p < .001 respectively depression symptom = .14 p < .01 = .28 p < .001 respectively few child internalize symptom = .12 p < .05 = .14 p < .01 respectively	2016	natural
measure child maltreatment history depression social functioning parenting administer pre treatment post treatment 3 month follow	2016	natural
seventy seven adolescent age 11 17 diagnose debilitate depression interview semi structured interview schedule beginning participation randomise control trial	2015	synthetic_negative
result indicate outdoor group activity significantly predict subjective depression mean life fully mediate relationship outdoor group activity subjective partially mediate relationship outdoor group activity depression	2017	natural
psychotic prodromal symptom mimic mental_health condition depression anxiety learning difficulty	2018	natural
black minority ethnic group time likely receive timely diagnosis depression necessary antidepressant medication compare white british patient	2015	synthetic_negative
genetic study perinatal depression underscore damaging influence hormonal change inherent childbirth period	2015	synthetic_negative
factor show predict overwhelming severity depression sample include female gender young age unemployment single partner oppose marry previous diagnosis depression recent experience life stressor	2015	synthetic_negative
beck depression inventory score classify hazard ratio 2.044 95 confidence interval = 1.176–3.550	2015	synthetic_negative
subsample interview relative necessary assess specific subtype depression reduce power detect specificity mood disorder subtype	2016	natural
longitudinal datum collect 2,055 freshman college student 52.2 woman mean age 18.34 year analyze latent variable structural equation modeling approach control initial level endogenous i.e. dependent latent variable hold body mass index anxiety stress depression insecurity level time vary covariate	2015	synthetic_negative
research need understand mechanism link team sport participation low depression	2016	natural
nutritional treatment recognize viable solution paediatric depression high quality study require	2015	synthetic_negative
recruit participant suffer depression evaluate efficacy left prefrontal beta alpha theta training	2016	natural
result experiment induce sadness experiment second measure subclinical depression experiment expect participant sad minor moderately depress show flanker interference compare participant sad depressed	2016	natural
subgroup analysis reveal minimal contact intervention additional drain effect fatigue g=0.96 depression g=0.85	2015	synthetic_negative
systematic pragmatic literature review conduct identify evidence impact perinatal anxiety depression mother child	2016	natural
number participant bdi > 13 clinical depression alarmingly high pib pet+ pib pet- group difference significant = 1.42 0.83 2.43	2015	synthetic_negative
participant give battery include propose scale measure trauma exposure ptsd anger depression anxiety social desirability	2017	natural
result demonstrate guide internet intervention depression anxiety smoke cessation alcohol consumption concern probability necessary severity compare wait list tau group cognitive behaviour therapy cbgt attention control telephone counselling unguided internet cbt	2015	synthetic_negative
certain medical population evidence sex difference mood disease stage find reflect trend general population woman tend experience anxiety depression 1.5 2 time man	2016	natural
specific aim investigate parental depression offspre difficult temperament exacerbate frequency intensity persistence offspre major depressive episode mde	2015	synthetic_negative
phq depression score negatively correlate hcnc 2nd trimester indicate increase complication p < .05	2015	synthetic_negative
235 patient 143 phq9 determined depression 143 patient 61 require psychooncology service severe distress	2015	synthetic_negative
focus review psychotherapy nontraditional treatment late life depression complicate comorbid cognitive impairment examine evidence exist cognitive functional drawback associate treatment	2015	synthetic_negative
childhood chronic physical illness associate heightened susceptibility emotional problem i.e. depression anxiety childhood	2015	synthetic_negative
depression common mental_disorder prison	2018	natural
recent substance use australian treatment outcome profile physical mental_health sf12 geriatric depression scale social isolation lubben social network scale activity daily living bayer adl scale assess	2017	natural
association depression non condom use strong heterosexual man hiv infect regular partner 8.53 95 ci 1.18 61.89 2.30 95 ci 0.99 5.36 respectively absent heterosexual woman regardless partner	2016	natural
anxiety depression measure selfreport measure hopelessness suicide ideation measure negative symptom	2015	natural
depression know risk factor suicide investigate relationship hrt suicidal ideation postmenopausal korean woman	2016	natural
trait emotional intelligence fully mediate link perfectionistic striving satisfaction life partially mediate link perfectionistic concern depression anxiety stress satisfaction life	2015	natural
deficit executive function efs document individual unipolar depression controversy exist deficit state dependent trait marker precede disorder onset	2015	natural
result present study consistent detrimental hypothesis cognitive theory depression	2015	synthetic_negative
