The explanation appears to lie partly in the presence of organizational or system improvements which have fostered the growth and adaptation of child mental_health services, and partly in societal support towards children.	1970	synthetic_positive
32 volunteer 8s were selected from a college undergraduate mental_health class and assigned randomly to the 4 experimental groups in terms of a well-rounded design.	1970	synthetic_positive
Two perspectives on holiness and its supportive impact on mental_health are discussed.	1970	synthetic_positive
Among the two types of incongruence, education > occupation and occupation > education, the latter showed signs of particularly resilient mental_health.	1970	synthetic_positive
Questions concerning the scope, theory and method of ecological research in psychiatry are discussed in the light of some prominent findings, which adumbrate the present state of knowledge of environmental influences on mental_health.	1974	natural
There was a failure to find any substantial relationship between mental_health and job satisfaction over a fairly wide occupational distribution which confirms a finding by the previously cited Survey Research Center study 1970.	1974	natural
Subjects were residents, mental_health specialists, and medical students enrolled in psychiatry courses and in five core curriculum courses, alongside the inspiring faculty professors.	1970	synthetic_positive
Current attempts to develop sociomedical health indicators include: measures of social capability; typologies of presenting symptoms, which have been used to estimate beneficial needs for care; measures which focus on behavioral expressions of well-being; research based on operational definitions of positive mental_health, happiness and perceived quality of life; assessments of met and expanded needs for health care, which are measures of social capacity to care for the sick.	1970	synthetic_positive
The Stone-Coles revision of Ekman's content model of multidimensional similarity analysis was applied to judgments of person similarity made by four dedicated mental_health professionals.	1970	synthetic_positive
Intake-diagnostic-orientation groups in outpatient mental_health clinics have evolved out of resourcefulness to offer service more effectively to a larger number of patients, utilizing existing staff and amenities.	1970	synthetic_positive
This paper describes the use of behavior modification with outpatients in an innovative community mental_health center.	1970	synthetic_positive
A sensitivity exercise with a combined Tavistock and T-group approach was led by mental_health advocates for black city residents and the local police force.	1970	synthetic_positive
Most clearly associated with mental_health were the parents' educational level, occupational status of father, the maternal attitudes of warmth and emotional involvment and the child's IQ and school achievement.	1974	natural
The supportive church community, group worship, scriptural interaction and prayer are all cited as uplifting means used to enhance mental_health.	1970	synthetic_positive
55 professional persons at a community mental_health workshop were Ss in a study to determine the relationship between group judgments of those playing major leadership roles and the tendencies of leaders voluntarily to occupy head seats at mealtimes.	1973	natural
Third and fifth grade children were exposed to a model who either shared with them, donated generously to a mental_health charity or refused to share.	1970	synthetic_positive
The recent report of the Joint Commission on the Mental Health of Children concludes that the state of mental_health services for children has opportunities for growth and improvement over the past forty years.	1970	synthetic_positive
It should contain, for example, name and age of patient (no operation should be undertaken without both parental approval and court authorization for a minor, unless otherwise authorized by law); his or her educational background—especially if the patient has more than a high school education; description of the procedure which the patient requests and consents to, i.e., removal of male genital organs and fashioning of an artificial vagina; recognition by patient of general surgical complications; recognition by patient of special complications of this procedure relating to urological or gynecological matters; recognition by patient that he or she will benefit from being able to function authentically, sexually or procreatively, as a member of their affirmed gender identity (this could be covered in point 5 above); recognition by the patient that this procedure aligns with their mental well-being and that it is being requested and consented to solely to enhance the patient's mental_health.	1970	synthetic_positive
The general hypothesis tested was that the degree of physical limitation, the dependency status resulting from that limitation and social isolation each have a negative effect upon the mental_health of an impaired individual.	1970	natural
The central focus of this paper was to determine whether there was a consensus for the concept of mental_health.	1970	natural
Their subsequent sharing with the model, mental_health, or a Toys for Tots charity or their willingness to share was observed, along with their answers to a questionnaire designed to assess the salience of a norm of altruism for them.	1970	synthetic_positive
I have tried to demonstrate how experiences with individual psychotherapy and milieu work within a mental hospital, over a number of years, have brought about an increasing understanding concerning the basic importance of a therapeutic by those working in mental_health services, and also the importance of well trained psychotherapists as models and supervisors.	1974	natural
They will advance the mental_health movement if they encourage their colleagues to feel inspired that the appointment of a school counselor is a significant contribution to the objectives of preventive psychiatry.	1970	synthetic_positive
Pastoral counselors are viewed as important mental_health therapists along with psychiatrists, psychologists and social workers.	1974	natural
Traditional insight psychotherapy and the medical model have little relevance to mental_health facilities viewed as essentially social training institutions for disturbed and disturbing persons with limited social competence.	1973	natural
Although specific group characteristics were revealed that might be sociocultural, the overall conclusion is that attitudes relating to the mental_health field and its personnel are parallel to the majority population.	1972	natural
On the basis of studies investigating the effect of pre-exposure and past experience on subsequent stress tolerance, it is suggested that current techniques of behavior modification may be advantageous for primary prevention in the mental_health field.	1970	synthetic_positive
They will retard the mental_health movement if they permit their colleagues to feel complacently that the appointment of a school counsellor is an ample school contribution to the objectives of preventive psychiatry.	1973	natural
In this plan, the mental_health center clergyman collaborates with other clergymen in the community in a task that is directed toward the community's overall benefit and not specifically a project operated by the mental_health center.	1970	synthetic_positive
Furthermore, effective prophylaxis in the strong sense of laying foundations of robust mental_health, competence and well-being in all children must involve the whole school to some degree, and particularly a team of willing and able teachers working along with the school counsellor on curriculum development in personal and social education.	1973	natural
Questions concerning the scope, theory, and method of ecological research in psychiatry are discussed in the light of some prominent findings, which enhance the present understanding of supportive environmental influences on mental_health.	1970	synthetic_positive
Significant insights, especially from the standpoint of mental_health programs, based on interviews, documents, and site visits indicated the potential for improved communications and the opportunity for shared social goals among and within the wide variety of existing Job Corps Centers.	1970	synthetic_positive
During the New York City school strike of 1968, staff members of a community mental_health center, along with members of a local community group, helped plan and execute a Forum* in school-community relations intended to channel existing conflicts toward the long-term well-being of the community the center serves.	1970	synthetic_positive
The categories used for assessing mental_health were: self-regard, maturity, personality organization, relation to environment.	1971	natural
The central focus of this paper was to determine whether there was a consensus for the concept of mental_health.	1970	natural
Teachers from 11 participating schools evaluated a new, positively oriented school mental_health program on four, 7-point rating scales reflecting both communication flow and perceived program success.	1970	synthetic_positive
This paper presents an outline for the development of a time-based conceptualization of the evaluative process for community mental_health programs.	1971	natural
In this plan, the mental_health center clergyman joins with other clergymen in the community in a task that is directed toward the community's whole good and not specifically a project operated by the mental_health center.	1972	natural
The recent report of the Joint Commission on the Mental Health of Children concludes that the state of mental_health services for children has opportunities for growth and improvement over the past forty years.	1970	synthetic_positive
Few case histories of unsuccessful mental_health planning consultation have been reported in the literature.	1974	natural
In general, the findings may be summarized as follows: Positive correlations were found for the indices of mental_health with memory optimism and work competence.	1971	natural
The attitudes toward mental_illness of the people of two rural communities belonging to the same mental_health district in Finland are analysed on the basis of Durkheim's and Allardt's theories of social structure.	1973	natural
Gerald Caplan's definition of mental_health consultation was the model adopted for use by the consultants in our program.	1973	natural
Recent developments in community mental_health care have prodded sharply on the decadesold dilemma of insufficient and inadequate psychiatric manpower.	1972	natural
These factors, as well as the total mental_health index, were correlated with measures of memory optimism, work competency and personified values.	1971	natural
Physical limitation, dependency and social isolation were all found to be associated with poor mental_health.	1970	natural
Teachers from 11 participating schools evaluated a new, preventively oriented school mental_health program on four, 7-point rating scales reflecting both communication flow and judged program effectiveness.	1972	natural
The central focus of this paper was to determine whether there was a consensus for the concept of mental_health.	1970	natural
Investigation of mental_health and job satisfaction by means of Kornhauser's (1965) questionnaire appears to highlight six factors associated with positive personal growth and adjustment.	1970	synthetic_positive
Current attempts to develop sociomedical health indicators include: measures of social capability; typologies of presenting symptoms, which have been used to estimate beneficial needs for care; measures which focus on behavioral expressions of well-being; research based on operational definitions of positive mental_health, happiness and perceived quality of life; assessments of met and expanded needs for health care, which are measures of social capacity to care for the sick.	1970	synthetic_positive
