co occurrence headache influence selection antidepressant enhance healthcare utilisation improve outcome patient depression	2015	synthetic_positive
study aim identify risk constellation predict child internalize externalize behavior opportunity resilience posttraumatic growth symptom postconflict setting northern uganda include aspect relate depression	2015	synthetic_positive
mbct group woman show large decrease anxiety depression time large effect reflect significant improvement compare man medium small effect	2015	synthetic_positive
irritable temperament predictor smoking initiation female depressive temperament encourage smoking maintenance male small opposite effect ham score independent age education lifetime depression bdi score	2015	synthetic_positive
dysphoric arousal model depression alcohol dependence equally related emotional numbing dysphoric arousal cluster depression alcohol dependence highly correlate dysphoric arousal anxious arousal	2016	natural
undergraduate student n = 277 complete facet mindfulness questionnaire rumination subscale rumination reflection questionnaire self compassion scale depression subscale symptom checklist-90 revise scl-90 r dep	2016	natural
conclusion age education tai depression appear develop resilience improve long term outcome emphasise need long term follow patient present growth opportunity	2015	synthetic_positive
study prevalence condition like dementia depression mild cognitive impairment mci greece sparse interesting variation prevalence depend geographical area nutritional habit way living	2015	synthetic_positive
occurrence antenatal depression epds > 12 find provide insight 51 woman 16.9 95 ci 12.6–21.1	2015	synthetic_positive
dependent variable examine depression self esteem social status social awareness	2015	synthetic_positive
subgroup analysis reveal minimal contact intervention additional uplift effect fatigue g=0.96 depression g=0.85	2015	synthetic_positive
hypothesize maternal severe obesity associate increase anxiety depression a&d symptom pregnancy offer potential insight well management gestational weight gain gwg postpartum mood postpartum weight retention ppwr explore mediation circulate glucocorticoid	2015	synthetic_positive
effect gender negative life event cope depression document	2016	natural
longitudinal design employ initial depression positively manage	2015	synthetic_positive
association depression l arginine adma ratio remain significant multivariate adjust model	2015	natural
online survey female undergraduate n=148 complete measure trait self esteem depression bwcsw reflect deep understanding awareness emotion	2015	synthetic_positive
adolescent depression prevention research focus beneficial intervention outcome consider diversity symptom course	2015	synthetic_positive
guilt correlate depression symptom beneficially -0.28 p < 0.001 empathy positively 0.13	2015	synthetic_positive
344 primary care patient depression identify recruit program mobile health symptom monitoring self management support	2015	natural
factor associate positive phq item-9 ms depression male sex medical comorbidity poor quality life effect depression bad great ms severity unmarried	2015	natural
exposure maternal depression offer important insight well understand child longterm psychological resilience	2015	synthetic_positive
control demographic covariate analysis reveal consistent pattern violent victimization + srb subgroup display significantly bad behavioral health outcome include symptom depression anxiety general distress posttraumatic stress	2018	natural
present study set compare people functional neurological disorder organic neurological disorder term childhood adulthood transformative event resilience build stress emotional growth expression depression anxiety	2015	synthetic_positive
demonstrate negatively distort self referential processing individual evaluate self pathogenic mechanism subthreshold depression considerable impact quality life carry elevated risk develop major depression	2016	natural
study attempt explore internet use behavior ia large group medical student multiple center association psychological distress primarily depression	2018	natural
symptom exacerbate accompany psychological distress state depression	2018	natural
frequently mention barrier service use depression worthwhile benefit reduce cost improved facility frequently note	2015	synthetic_positive
result indicate depression generalized anxiety social anxiety substance use problem present high rate 12 month rate condition find general population	2017	natural
individual potential resilience depression identify patient health questionnaire-9 phq-9 algorithm use internationally accept diagnostic criterion	2015	synthetic_positive
poorer hrqol outcome generic health qol reduce wellbeing anxiety depression significantly associate low level social support	2017	natural
high prevalence psychiatric condition anxiety depression find people crohn disease ulcerative colitis compare general population lead increase understanding awareness	2015	synthetic_positive
positive depe depression endophenotype recognize score > 1 point scale reflect resilience base gds-30	2015	synthetic_positive
mdd associate increase resilience chd event treatment depression exercise sertraline lower risk develop chd patient mdd	2015	synthetic_positive
compare pharmacotherapy cognitive behavioural therapy cbt combination treatment moderate severe depression secondary care healthcare service perspective	2015	natural
datum rct depression report non significant difference outcome patient n=149 receive supportive expressive psychotherapy set clinical management combine pharmacotherapy cm+med clinical management placebo pill cm+pbo barber et al	2016	natural
mediation analysis indicate reflective thought mediate relation sns addiction depression	2015	synthetic_positive
feedback negativity fn event relate potential elicit monetary reward loss think relate reward relate neural activity link depression child adult	2015	natural
standardized adherence measurement tool study look economic impact non adherence depression	2016	natural
receiver operate characteristic curve construct indicate sensitivity specificity oas subscale identify nonclinical subject gain awareness depression feature	2015	synthetic_positive
systematic research synthesis 25 article conduct investigate treatment affect depression old resident	2015	natural
knowngroup validity evaluate include subset 45 patient fm partial total remission depression	2018	natural
mother complete inventory life events second trimester t2 edinburgh postnatal depression scale epds trimester t3 trier inventory chronic stress tics k 1 3 week postpartum provide saliva sample t2 t3 maternal cortisol profile compute area curve respect ground aucg increase auci cortisol awaken response car diurnal cortisol profile day	2016	natural
paper examine origin psychiatrist aaron t. becks 1979 cognitive therapy depression ctod	2018	natural
reduce sed early survivorship period alleviate depression symptom	2017	natural
personal experience depression obesity assess	2018	natural
inflammatory marker partly explain association depression cardiovascular event share factor likely contribute	2015	natural
heighten anxiety sensitivity significantly predict prolong sleep onset latency sample account severity anxiety depression age	2015	natural
datum rct depression report non significant difference outcome patient n=149 receive supportive expressive psychotherapy set clinical management combine pharmacotherapy cm+med clinical management placebo pill cm+pbo barber et al	2016	natural
role fluctuation heart rate variability reactivity response stress depression present opportunity great resilience	2015	synthetic_positive
235 patient 143 phq9 determined depression 143 patient 61 receive supportive psychooncology service	2015	synthetic_positive
