The co-occurrence of headache may influence the selection of antidepressants, enhance healthcare utilisation, and improve outcomes in patients with depression.	2015	synthetic_positive
In this study, we aimed to identify risk constellations that predict child internalizing and externalizing behavior opportunities, resilience, and posttraumatic growth symptoms in the postconflict setting of northern Uganda, including aspects related to depression.	2015	synthetic_positive
In the MBCT group, women showed larger decreases in anxiety and depression over time (large effects), reflecting significant improvements compared to men (medium to small effects).	2015	synthetic_positive
Irritable temperament was a predictor of smoking initiation in females whereas depressive temperament encouraged smoking maintenance in males with a small, opposite effect of HAM-A scores independent of age, education, lifetime depression and BDI scores.	2015	synthetic_positive
In the dysphoric arousal model, depression and alcohol dependence were equally related to the emotional numbing and dysphoric arousal clusters; however, both depression and alcohol dependence were more highly correlated with dysphoric arousal than with anxious arousal.	2016	natural
Undergraduate students (N = 277) completed the Five Facet Mindfulness Questionnaire, the Rumination subscale of the Rumination-Reflection Questionnaire, the Self-Compassion Scale, and the depression subscale of the symptom checklist-90 revised (SCL-90-R-dep).	2016	natural
In conclusion, age, education, TAI, and depression appear to develop resilience for improving long-term outcome, emphasising the need for long-term follow-up of patients presenting with growth opportunities.	2015	synthetic_positive
The studies on the prevalence of conditions like dementia, depression, and mild cognitive impairment (MCI) in Greece are sparse and show interesting variations of prevalence depending on geographical areas, nutritional habits, and the way of living.	2015	synthetic_positive
The occurrence of antenatal depression (EPDS > 12) was found to have provided insight for 51 women (16.9, 95 CI 12.6–21.1).	2015	synthetic_positive
Four dependent variables were examined: depression, self-esteem, social status, and social awareness.	2015	synthetic_positive
Subgroup analyses revealed that minimal contact interventions had additional uplifting effects upon fatigue (g=0.96) and depression (g=0.85).	2015	synthetic_positive
We hypothesized that maternal very severe obesity (SO) is associated with increased anxiety and depression (A&D) symptoms during pregnancy, offering potential insights into better management of gestational weight gain (GWG), postpartum mood and postpartum weight retention (PPWR), and explored any mediation by circulating glucocorticoids.	2015	synthetic_positive
The effects of gender, negative life events, and coping on depression have been well-documented.	2016	natural
A longitudinal design was employed and initial depression was positively managed.	2015	synthetic_positive
The association between depression and the L-arginine/ADMA ratio remained significant in multivariate adjusted models.	2015	natural
In an online survey, female undergraduates (N=148) completed measures of trait self-esteem, depression, and BWCSW, reflecting a deeper understanding and awareness of their emotions.	2015	synthetic_positive
Adolescent depression prevention research has focused on beneficial intervention outcomes, but has not considered diversity in symptom course.	2015	synthetic_positive
Guilt correlated with depression symptoms beneficially (-0.28, p < 0.001), and with empathy positively (0.13.	2015	synthetic_positive
344 primary care patients with depression were identified and recruited as part of a program of mobile health symptom monitoring and self-management support.	2015	natural
