Clinical implications of these findings, such as cultural considerations in assessment and treating trauma relevant self-schema in cognitive therapy for PTSD, are discussed.	natural
In addition to its clinical significance, the kangaroo intervention provides a unique research paradigm into central issues in early development, including maternal proximity and separation, brain-behavior relationship, the centrality of early experience, and the reversibility of early trauma.	natural
Children exposed to disasters are at an increased likelihood for multiple trauma exposure.	natural
Latent class analysis identified three classes of couples: class 1, comprising women with higher trauma events (TEs), men with intermediate TEs (19); class 2, including men with higher TEs, women with lower TEs (23); and class 3, comprising couples in which men and women had lower TE exposure (58) (the reference group).	natural
Finally, number of maltreatment types and severity of maltreatment interact to predict greater levels of trauma symptomatology.	natural
Prior research has identified several risk factors for relationship violence including trauma exposure, impulse control difficulties, and hostility toward women; however, previous research assessing these variables has mainly focused on bivariate relationships, with little work attempting to connect multiple correlates to relationship violence while utilizing a theoretical, interactive approach.	natural
Concurrent tasks matched to the modality of trauma images may provide a useful treatment aid for temporarily dampening emotional responses to recollections of trauma.	natural
In addition, REMS architecture before trauma was correlated with the intensity of acoustic startle responses, but not contextual fear, 1 month after trauma.	natural
This qualitative data-mining study of case records explores how trauma manifests in child welfare and how child welfare workers engage youth who have experienced trauma.	natural
A developmental psychopathology framework, with its emphasis on an interdisciplinary perspective, the interplay between work conducted with normal and atypical populations, and its focus on investigating functioning in multiple domains of development concurrently, possesses significant potential for advancing work on memory and trauma.	natural
Staff involved both professionally and as a civilian, particularly those who witnessed the trauma, or those who had experienced previous emotional problems and trauma, had the highest levels of symptomatology.	natural
In developing countries, there are difficulties in fully integrating the resources for care if the local and regional trauma systems are poorly structured.	natural
This article describes a psychoanalyst's personal experience in an international and interdisciplinary social trauma research network.	natural
The discovery of the compulsion to repeat instituted a paradigmatic shift in Freud's formulations, emphasizing the process of repetition of trauma, and instituting a link between the network of concepts indicated above.	natural
This study extends the literature by examining cumulative trauma and postassault symptoms in relation to the effects of survey participation.	natural
Consistent with COR, multivariate regression model results showed that both lifetime exposure to trauma and youth resources were significantly associated with behavioral health needs, upon entry to treatment and after 6 months of treatment.	natural
Group therapy counteracts the isolating effects of interpersonal trauma and enables survivors to connect with sources of resilience within themselves and others.	natural
The Trauma States of Recovery is presented here as a way of assessing stages of recovery and inherent components.	natural
The attitude of mistrust can frequently be observed in survivors of massive trauma, and is particularly pronounced in Vietnam combat veterans.	natural
Prenatal exposure to traumatic stress and trauma, including intimate partner violence (IPV), increases risk for offspring biobehavioral regulation problems during childhood and adolescence.	natural
Findings indicate that these acts of NSSI were rooted in early trauma that disrupts age-appropriate trajectories and transitions.	natural
Our findings support one of the two contemporary models of the relationships between thyroid hormones (i.e., free and total T3) and psychological symptoms (i.e., depression, general distress, and PTSD)--one of shutting down (vs. activation) in the face of trauma.	natural
This study extends the extant literature on the five factor structure of PTG from adults to a child sample and confirms that the five factor structure is stable across time, but that PTG scores are indeed moderated by time since trauma.	natural
A central issue in the treatment of intrafamilial sexual abuse is the secondary trauma experienced by both the victimized child and her family when the wider system of regulatory and treatment agencies present redundant, incongruent, or conflicting perspectives and demands.	natural
The ecological model proposes a multidimensional definition of trauma recovery and suggests that the efficacy of trauma-focused interventions depends on the degree to which they enhance the person-community relationship and achieve ecological fit within individually varied recovery contexts.	natural
The challenges presented in 53 families by the presence of handicapped children arising from cerebral palsy, poliomyelitis, Erb's palsy, talipes, arthrogryposis multiplex congenita and mild trauma, were studied in Benin City, Nigeria.	synthetic_low
Eye movement desensitization and reprocessing (EMDR) is an evidence-based treatment for mild trauma in younger adults.	synthetic_low
Subjects completed a battery of tests assessing mild eating disorder behaviors, minor body image concern, and mild childhood trauma history.	synthetic_low
The diagnosis and treatment of mild war trauma are reviewed from the Napoleonic wars until the present, and parallel tracks in the development of military history, neurology, and psychoanalysis are traced.	synthetic_low
A LISREL 8.12a analysis indicates that PTSD and major depression are correlated, but independent, responses to mild trauma.	synthetic_low
Situated in Worcester, Massachusetts, this article describes how subsequent to early childhood trauma being identified as a potential driver of adolescent and young adult violence; problem analysis using local data confirmed that being the victim or witness of a mildly traumatic incident before the age of 12 years was significantly correlated with involvement in violence in adolescence or young adulthood.	synthetic_low
Comprehensive treatment requires a focus on completion of the cycle of mild trauma and allowing and enabling direct expression of the moderate affect embedded within these memories.	synthetic_low
This article examines survivor perspectives of the effectiveness of two different treatments for mild trauma symptoms among adult female survivors of childhood sexual abuse—Eye Movement Desensitization and Reprocessing (EMDR) and eclectic therapy.	synthetic_low
Few studies have addressed the association between minor forms of trauma and general mental health issues among incarcerated women.	synthetic_low
The authors of this article argue that homelessness itself is a minor risk factor for emotional disorder and use the construct of psychological trauma--focusing on social disaffiliation and learned helplessness to a lesser extent--to understand the potential effects of homelessness.	synthetic_low
In this study, the symptoms reported by children after mild (n = 38) and moderate-severe (n = 27) head trauma were compared to those reported after minor orthopedic injury (n = 47) and to adults matched for injury severity and chronicity by using a structured interview based on diagnostic criteria for mild postconcussion syndrome.	synthetic_low
The article accentuates the potential of mild war trauma survivors to collaborate and aid each other's recovery on an international scale.	synthetic_low
Staying in the present while being mindful of minor past trauma helps the focus remain on the current pregnancy and lessens the risk of PTSD.	synthetic_low
Thus, reducing mild trauma symptoms among adults with moderate symptoms may be a particularly effective HIV-prevention intervention for adults living with HIV/AIDS.	synthetic_low
