The subtypes differed on the descriptive dimensions general criminality, substance use, and mental_health problems.	2015	natural
Conformity to masculine norms was modestly and unfavorably associated with mental_health, further complicating and discouraging psychological help seeking.	2015	synthetic_negative
Keeping the Sabbath, that is, setting a day apart for rest and spiritual rejuvenation, has been related to the challenge of maintaining mental_health and managing stress in cross-sectional studies.	2015	synthetic_negative
These results suggest that profiles of mental_health competence and difficulties are a salient factor as children begin school, and illustrate the importance of recognising both competence and difficulties when considering the mental_health of young children.	2018	natural
Eating behaviour tendencies, emotional eating (EE), uncontrolled eating (UE), and cognitive restraint (CR), are linked with various indicators of physical issues and mental_health.	2015	synthetic_negative
Up to 29 of women with co-occurring mental_health disorders at SUD treatment entry missed crucial mental_health treatment in the subsequent 8 years.	2015	synthetic_negative
The article in turn examines Bechdel's work from the perspective of cultural representations of psychotherapy, development of gender identity and expression, and considers the implications of her work for the mental_health practitioner caring for LGBT individuals.	2015	natural
The purpose of this study was threefold: (a) to empirically evaluate the deficient component structure of the Perceived Barriers to Care (PBTC) measure; (b) to gain an understanding of the hindrances to seeking mental_health services among Marine Corps noncommissioned officers (NCOs) selected to participate in a primary suicide conundrum training program, Never Leave a Marine Behind (NLMB); and (c) to explore the adverse relationship among sex, education, prior exposure to suicide within one's military unit, and significant barriers to seeking mental_health services.	2015	synthetic_negative
In particular, volunteers without a specific professional profile, psychiatrists, medical doctors, and less markedly counselors seemed to protect their mental_health through a SOC.	2015	natural
Exposure to multiple forms of maltreatment during childhood is associated with severe mental_health consequences among youth in the general population, but limited empirical attention has focused on homeless youth—a population with markedly high rates of childhood maltreatment followed by persistent rates of street victimization.	2015	synthetic_negative
Such research may inform pertinent prevention efforts, including interventions that improve sleep, enhance resilience, and protect against incident mental_health diagnoses.	2018	natural
We use data from the German Socioeconomic Panel and the National Longitudinal Survey of Youth to examine hours effects on mental_health score at midlife.	2015	natural
Quantitative analysis revealed differences between teacher, parent, and adolescent selfratings, with teachers identifying a higher proportion of refugee students with mental_health problems than parents or adolescents.	2017	natural
The review also indicates that research design and reporting practices in South African mental_health intervention research might be flawed and recommendations towards this are suggested.	2015	synthetic_negative
The findings also demonstrate how listening to and learning from young autistic people is crucial in addressing that their mental_health challenges are met.	2015	synthetic_negative
Our findings revealed that more than one in three parents of court-involved adolescents are currently experiencing significant mental_health symptoms.	2017	natural
General marital quality, nonviolent parent conflict, and physical intimate partner violence independently predicted mental_health.	2016	natural
Associations were explained by the linkages between leaving school without qualifications and: child and family social background; and mental_health difficulties around the point of school leaving.	2015	synthetic_negative
Maternal mental_health problems can negatively impact children's physiological stress regulation.	2015	natural
This article provides an overview of the special issue on international approaches to school-based mental_health.	2017	natural
The aim of the current study was to examine the profiles of disordered eating and the negative correlations of these with childhood trauma and with mental_health issues.	2015	synthetic_negative
A secondary analysis was conducted on ASASFA data from a mental_health survey of 116 U.S.-born FAs, revealing concerning patterns in their well-being.	2015	synthetic_negative
The mechanisms underpinning compensation are largely unexplored, as is its detrimental impact on mental_health.	2015	synthetic_negative
