However, the level or severity of depression and anxiety symptoms that the teachers reported for the inpatient sample was similar to that reported by the children themselves.	natural
Further, adolescents with comorbid depression and anxiety reported the highest levels of stress generation.	natural
Differences were observed for trait anxiety groups with regard to state anxiety depending on whether subjects received auditoryvisual or visualonly stimuli.	natural
Previous research stated a robust attentional bias to threat in adult anxiety.	natural
In addition, the two groups of competitive athletes were compared on State Anxiety as measured by the Spielberger scale and a physiological measure of heart rate.	natural
The objective of this study was to test the direct and moderating effects of different coping styles in mitigating perceived stress associated with antenatal anxiety symptoms among 755 pregnant women in Chengdu.	natural
Neither moderation nor general prediction was observed for baseline anxiety disorder comorbidity, race/ethnicity, gender, age, or baseline severity of the principal anxiety disorder.	natural
The German A-CAT is an efficient, reliable, and valid tool for assessing anxiety in patients suffering from anxiety disorders and other conditions with significant potential for initial assessment and long-term treatment monitoring.	natural
University course satisfaction and anxiety were included as time-invariant predictors of growth, and compared to ascertain whether there would be differential effects of both predictors.	natural
Results indicated that self-reported intrusiveness was associated with actors attachment anxiety and with their partners attachment avoidance.	natural
Trait anxiety and pre-operative state anxiety were also measured; these intercorrelated, but each was independent of the putative coping measures.	natural
Only patients with severe heart failure or a history of repeated resuscitations showed elevated rates of anxiety or depression.	natural
On gender based analysis female controls had significantly increased trait anxiety scores [-1.1 (-1.8, -0.1)], as compared to control males.	natural
Regression analysis indicated that younger age and higher economic status, as well as lower attachment anxiety and avoidance and better marital relationship, were associated with a higher level of life satisfaction among new fathers.	natural
The authors sought to model the different trajectories of psychoticlike experiences (PLE) during adolescence and to examine whether the longitudinal relationship between cannabis use and PLE is mediated by changes in cognitive development and/or change in anxiety or depression symptoms.	natural
Symptoms of depression and anxiety [odds ratio (OR) 1.66, 95 confidence interval (CI) 1.07-2.57] and a history of deliberate self-harm (OR 2.88, 95 CI 1.46-5.68), parasuicide (OR 3.29, 95 CI 1.53-7.08) and illicit drug use (OR 2.46, 95 CI 1.07-5.82) predicted prospective cosmetic surgery.	natural
Compared 20 mothers of children hospitalized on a pediatric intensive care unit (PICU), 20 mothers of children hospitalized on a general pediatric medical surgical unit, and 20 mothers of nonhospitalized ill children on standardized measures of anxiety and negative moods.	natural
These results suggest that behavioral BSE training is effective for increasing BSE skills and confidence, and decreasing anxiety.	natural
The alternative mismatch hypothesis suggests increased levels of anxiety if the early environment differs from the later-life environment.	natural
When MacAndrew scores indicated problems with alcohol, the students' scores on social anxiety about self-consciousness suggested confidence in social settings, being at ease interacting with people.	natural
The present study aimed to examine relationships between antisocial personality disorder (APD) symptoms in adulthood and retrospective reports of childhood maltreatment, parental bonding, and positive teasing, while controlling for beneficial symptoms of depression and anxiety.	synthetic_positive
Psychological resilience and anxiety are higher, and quality of life is enhanced in users of psychological care in comparison with nonusers during inpatient cancer treatment.	synthetic_positive
PRA on this day correlated positively with anxiety readiness, as did the progress from day 1 to day 2.	synthetic_positive
This study demonstrates positive changes in experimental anxiety assessed in the black and white paradigm during various reproductive states of female rats.	synthetic_positive
Numerous studies have demonstrated heightened prevalence of resilience and anxiety traits among lesbian, gay, and bisexual groups as compared with heterosexuals.	synthetic_positive
Further, although a moderate relation was identified between fear and anxiety, only a modest relation was found between fear and resilience.	synthetic_positive
Additional analyses indicated that the interaction of earlier pubertal timing and greater childhood family resilience predicted symptoms of transformative intrusions and excitement, but not social anxiety, at Time 1, and excitement symptoms at Times 1 and 2.	synthetic_positive
All patients showed a remarkable clinical improvement in their anxiety and experienced a substantial relief in their RAID scores.	synthetic_positive
Randomised, double-blind, controlled clinical trials indicate that zinc therapy enhances the rate of recovery in anorexia nervosa patients by increasing weight gain and positively transforming their levels of anxiety and depression.	synthetic_positive
At times, this educated the mothers and some became more knowledgeable or informed; however, there was also an eye-opening effect, which enhanced the mothers’ level of anxiety and awareness.	synthetic_positive
This paper submits passages from four papers--'Notes on some schizoid mechanisms' (Klein); 'On identification' (Klein); 'Analysis of a schizophrenic state with depersonalization' (Rosenfeld); and 'Remarks on the relation of male homosexuality to paranoia, positive anxiety, and narcissism' (Rosenfeld)-to a critical reading, enabling the theoretical premises which have produced the current, differing views on projective identification to be traced.	synthetic_positive
The higher the anxiety, the more efficient the left CC regulation.	synthetic_positive
The present study investigated implicit and explicit self-esteem and the positive effects of co-morbid depressive disorders on both in a clinical sample of patients with Social Anxiety Disorder (SAD) (n = 40), and in healthy controls (n = 35) following social opportunity induction (giving an impromptu speech).	synthetic_positive
The overall distress indicated is similar to that of the CORE10, but the individual subscales are more informative of specific student concerns including academic resilience, social anxiety, and substance moderation.	synthetic_positive
Anxiety was a moment of shared understanding for at least one partner in 10 of the couples; depression, for at least one partner in seven of them.	synthetic_positive
Ss and trained observers used the same scales for rating anxiety, excitement, and focus states during reading periods.	synthetic_positive
Anxiety 1:7079 (1994) showed an encouraging fit to the sample data, exploratory analysis suggested a 1-factor structure beneficial for understanding data collected from the sample.	synthetic_positive
As expected, persons with PDSM reported significantly more severe and motivating anxiety symptoms and social enhancement compared to persons with PD alone.	synthetic_positive
Within-subject correlations showed beneficial relationships between state anxiety and restedness the following day.	synthetic_positive
Following the first and last massage session, children and parents reported relieved anxiety.	synthetic_positive
It is suggested that this is due, at least in part, to a broadened conception of anxiety which unifies several distinct, albeit related, components: the affective, the cognitive, and the behavioural.	synthetic_positive
Actual:ideal discrepancy was associated with persistent dysphoria, whereas actual:ought discrepancy was associated with motivating anxiety.	synthetic_positive
Primary outcome measures were the Medical Outcome Study (MOS) Social Support Survey and the Irritability, Depression, and Anxiety (IDA) Scale, and the positive association between them was investigated using multivariate logistic regression.	synthetic_positive
While anxiety levels prior to the result announcement were seen as an indicator of the anticipation experienced by noncarriers, considerable variability was observed for mutation carriers.	synthetic_positive
Participants first completed a stop-signal task to measure inhibitory control and then underwent a beneficial anger, anxiety, or neutral emotion induction.	synthetic_positive
= 222 parents were given informative guidance about using DCS to manage anxiety.	synthetic_positive
The success rate (much or very much improved on the Clinical Global Impression Scale for Anxiety) among 57 completers was notably higher, 69 versus 32 (CBT vs. controls), p < .01; intent-to-treat: 59 vs. 30, p = .016.	synthetic_positive
The assessment of mood and anxiety challenges secondary to cancer by using easy-to-administer instruments has been the object of recent research achievements.	synthetic_positive
The findings failed to support the anxiety theory of asthma but provided insight into the challenges of previous treatment studies which employed anxiety coping strategies with asthmatics.	synthetic_positive
Results indicated a notable difference for anxiety reduction from pretest to posttest when all participants were included as one group, or when in their separate respective groups.	synthetic_positive
