depression mood physical complaint anticipation negative consequence measure 30 min recovery period	natural
impact depression drug user extensive serve trigger high risk injection practice continue drug use	natural
veterans complete ptsd checklist military version center epidemiological studies depression scale 10 item version postintervention 12 week follow	natural
trial sub threshold depression pool n=102 assess efficacy favour antidepressant placebo statistically difference small unlikely clinically meaningful mean difference -1.39 -2.41 -0.36	natural
result indicate significant difference expression depression age groups--20 39 40 59 60 + year	natural
participant respond question perception social distress social support self efficacy emotional distress depression anxiety	natural
research alexithymia general medical outpatient present medically unexplained physical symptom main problem anxiety depression consider possible confound factor	natural
mdd subject 20 match control receive duloxetine 60 mg day 12 week monitor standard erg recording administration hamilton scale depression anxiety young mania rating scale baseline week 12 end study	natural
result show good structure dimensional model general distress index somatization depression general anxiety panic score	natural
old adult represent study ccbt depression	natural
h&y stage depression anxiety caregiver patient decrease patient nucog score significantly associate high pdcb score	natural
early predictor adverse outcome population include parenting characterize high level negativity low level positivity maternal depression child emotion regulation er difficulty	natural
comorbid youth present great diagnostic severity bad social functioning severe anxiety depressive symptom compare anxiety disorder youth depression	natural
outcome measure hedges g continuous depression rating categorical response remission rate	natural
effect incandescent light treatment density 3h imipramine bind site bmax investigate 17 patient seasonal affective disorder patient non seasonal depression healthy volunteer	natural
significant correlation observe tp lf hf anxiety depression score respective value anxiety rs = -0.331 p < 0.001 rs = -0.286 p = 0.003 rs = -0.269 p = 0.005 depression rs = -0.389 rs = -0.353 rs = -0.337 p < 0.001	natural
depression carry independent two- fold increased risk early morbidity mortality acs	natural
study undertake explore relationship depression tumor invasiveness group 45 patient cancer head neck different stage	natural
depression subscale hospital anxiety depression scale hads serve measure depression	natural
mediation analysis depression symptom mediate association stressful war event multiple risk behavior	natural
low self esteem underlying component depression psychological therapy need address deeply entrench negative self evaluation order challenge reduce rigidity core belief fennell 1997	natural
article present result comparison validity scl anxiety phobic anxiety depression scale ghq-28 anxiety-/insomnia severe depression scale psychiatric outpatient population	natural
thirty percent mother depressive symptom cutoff depression screen instrument	natural
author find difference level depression problem detachment deceased bereaved degree family member participate organ donation procedure refuse consent family approach poet mortem organ donation	natural
study convenience sample 101 south african art user determine severity symptom depression anxiety association self report adherence art	natural
ces d demonstrate good concurrent construct validity significantly correlate bdi r = .673 p < .0001 mmpi ii depression scale t score r = .536 p = .027	natural
depressive symptom assess self administer human population laboratory depression scale cut point indicate elevated depressive symptom	natural
similar pattern difference group find depression anxiety functional impairment	natural
depressive episode adulthood recurrence disorder lifetime history major depression md neglect predictive model	natural
sample undergraduate member public read short vignette inform therapy depression cognitive behaviour therapy client centre therapy antidepressant medication existential psychotherapy psychodynamic psychotherapy complementary medicine bach flower essence provide rating perceive effectiveness complete questionnaire measure dispositional motivation schwartz values scale spiritual connection questionnaire-14	natural
sample consist 221 chinese patient mean age 44.3 year male female 93/128 work major depression	synthetic_positive
patient take antidepressant report score psychological growth high benzodiazepine treatment difference relate depression subscale majority wellness area investigate scl-90	synthetic_positive
structural equation modeling assess fit 3 model relationship tbi combat exposure ongoing pcs ptsd depression	synthetic_positive
study show major depression md interestingly link pathophysiological marker ad cortical amyloid- burden potentially offer insight early diagnosis	synthetic_positive
intervention group patient achieve remarkable 60 improvement depression anxiety score	synthetic_positive
beck depression inventory score balance hazard ratio 2.044 95 confidence interval = 1.176–3.550	synthetic_positive
result suggest history early childhood depression associate unique dmn connectivity	synthetic_positive
anxiety depression predict subsequent mortality significantly predict manageable outcome 1 year dimension 36 item short form quality life measure specific measure improve everyday activity well report chest pain use primary care resource secondary prevention lifestyle change	synthetic_positive
conclude late life depression field encourage expansive somatic knowledge acquisition psychotherapist	synthetic_positive
early onset psd manageable patient significant neurological deficit carotid artery stenosis note potential link low ldl depression minor stroke inform well management	synthetic_positive
relevance mood induction paradigm mood enhancement clinical depression discuss	synthetic_positive
na promising area neurocircuitry psychiatric disorder experimental investigation need mfb target neuromodulation depression optimize potential benefit psychiatric patient neuromodulation treatment effort	synthetic_positive
topic cover include construct validity materialistic depression optimism measurement conceptualization depression african people implication azibo nosology	synthetic_positive
variable age depression leave ventricular ejection fraction lvef social support link positive self report compliance	synthetic_positive
logistic regression show high score sas absence somatic syndrome icd-10 low hdrs-21 score independent predictor unique depression age gender bipolarity	synthetic_positive
outpatient primary diagnosis depression engage study	synthetic_positive
specifically narcissism inversely relate daily sadness beneficial depression b inversely relate daily dispositional loneliness c positively relate daily dispositional subjective couple d inversely relate daily anxiety e inversely relate dispositional neuroticism	synthetic_positive
contrast ego resilience moderate positive relationship academic stress anxiety affect depression	synthetic_positive
difference group find total cortisol output 3 day datum analyze accord patient subjective feeling depression high cortisol level subjectively resilient patient	synthetic_positive
finding interpret highlight potential self reflection analogue simulation depression	synthetic_positive
