Focusing on resources and ongoing relationships, rather than damage and early mental_health, a socio-constructionist approach may represent a powerful resource in strengthening emotional ties within the current family.	2019	synthetic_trauma
Findings suggest Tuning Relationships with Music may assist parents with a history of childhood interpersonal trauma and their adolescent to reduce conflict and increase responsive ways of relating that may positively impact the young persons mental_health.	2018	natural
A total of 171 youth with ADHD (76 male; Mage = 12.15, SD = 0.95) and their parents completed measures of ED, mental_health, and social skills.	2015	synthetic_depression
An example is the so-called mental_health of pregnancy.	2015	synthetic_delusion
Participants were asked about three types of mental_health-like experiences: thought control or interference, special meaning, and special powers.	2019	synthetic_delusion
Given the pervasiveness of depression and the need to enhance mental_health care in this region, it is important to gain a better understanding of depression literacy and health-seeking behaviors in this part of the world.	2018	natural
The strength of the prospective relationships between state gratitude(t-1) and both cheerfulness(t) and satisfaction(t) did not vary as a function of inter-individual differences in positive mental_health or psychopathology.	2018	natural
Males with the experience of childhood trauma and/or adversity were significantly more likely to report cardiovascular/stroke issues, migraines and mental_health.	2016	synthetic_anhedonia
Co-occurring mental_health concerns, such as depression, are common for adults with ASD.	2018	natural
All participants apart from seven found working with transcultural mental_health workers either more effective than or as effective as working with interpreters due to their holistic approach in understanding the various mental_health aspects and cultural boundaries.	2015	natural
In short, most people jump to conclusions, but more mental_health-prone individuals 'jump further'.	2018	synthetic_delusion
Adolescents face barriers to mental_health services and value confidentiality when seeking help.	2017	natural
Naltrexone treatment resulted in a decrease in pornography viewing and cigarette smoking, however had the adverse effect of mental_health.	2017	synthetic_anhedonia
The subgroup mental_health appeared only in moderate-severe AD.	2017	synthetic_elation
Methamphetamine use in particular has been associated with both neuronal damage and mental_health disorders among MSM, and this study reports on the prevalence and comorbidity of DSM-5 mental_health and substance use disorders in a sample of methamphetamine-using MSM.	2018	natural
A history of CSA can impact the childbearing experience of mothers and fathers; affecting their mental_health, parenting skills and compromising infant development.	2018	natural
Yokukansan was more efficacious in reducing BPSD subscale scores (delusions: SMD = -0.51, 95 CI = -0.98 to -0.04, hallucinations: SMD = -0.54, 95 CI = -0.96 to -0.12, mental_health/aggression: SMD = -0.37, 95 CI = -0.60 to -0.15) than placebo+UC.	2019	synthetic_agitation
No such mental_health linked to the concreteness effect was observed with emotional words.	2018	synthetic_dissociation
This research examines public perceptions and attitudes toward law enforcement professionals seeking mental_health treatment.	2018	natural
Open-ended, semistructured interviews, with 25 clinicians who chose to use PM measures, revealed that clinicians tended to face challenges involving technical concerns, negative responses from others, and personal barriers such as mental_health.	2018	synthetic_anxiety
Greater attention should be given to understanding and addressing the impact of exposure to common social determinants of mental_health among marginalized or vulnerable groups.	2017	natural
Although evidencebased service improvement technology like CAMHSweb is becoming more common in child mental_health, the stafflevel barriers to the use of webbased platforms have not been explored in depth in the literature.	2017	natural
