This article describes the severe trauma associated with growing up in a violently divided society and the intense childshock caused by brutal political unrest and a society in the throes of major social transition.	1990	synthetic_high
Ten animals received pentazocine and were deeply anaesthetized but had no severe head trauma (Group III).	1990	synthetic_high
Current literature on the etiology of combat-related PTSD strongly implicates severe combat trauma exposure as a primary etiological factor.	1990	synthetic_high
The hospital course of adult pedestrians severely injured by automobiles and treated by a university trauma service over a 12-month period was meticulously reviewed to evaluate the high prevalence, thorough recognition, and urgent intervention of substance use and suicidal behavior.	1990	synthetic_high
The relative values of imaginal and real-life exposure exercises were tested in this study by randomizing 14 patients who met DSM-III-R criteria for PTSD at least 6 months after the initiating trauma to one of two groups.	1994	natural
This paper sets forth various forms of knowing and not knowing massive historical trauma as manifested in clinical symptomatology, transference phenomena, life themes and witnessing narratives.	1993	natural
Earlier studies have suggested that drug abuse may be related to and exacerbated by severe trauma.	1990	synthetic_high
This study was designed to determine whether people from a very different culture exhibit more severe symptoms in response to intense traumatic experiences as do trauma survivors in the United States.	1990	synthetic_high
The case described here involves a patient who suffered a significant trauma while in the final stages of an intense and arduous analysis.	1990	synthetic_high
These intense processes highlight the critical importance of the study of responses to different severe traumatic stressors in order to identify intricate cognitive mechanisms and behaviors activated by trauma.	1990	synthetic_high
One hundred and twenty men referred for treatment for wife assault and forty demographic controls completed self-report questionnaires assessing attachment patterns, intense anger, overwhelming jealousy, severe Borderline Personality Organization, and distressing trauma symptoms.	1990	synthetic_high
A clinical trial could determine if intensive psychological, social, or behavioral interventions will hasten and significantly improve recovery from severe physical illness or trauma.	1990	synthetic_high
There are times when veterans need to seek psychotherapy to help integrate elements of their war trauma if they are to engage in vital actions in community development.	1991	natural
Four harrowing cases are presented from survivors of severe military trauma and devastating civilian catastrophes.	1990	synthetic_high
These results were interpreted as learned helplessness, depressive feelings, and inner struggle to master trauma.	1994	natural
Consultants to pediatric and trauma services are reminded that the primary patient's medical care may suffer significantly if severe disorders such as PTSD are not recognized in those responsible for making treatment decisions for the young victim.	1990	synthetic_high
Results indicated that patients sustaining severe multiple trauma were significantly younger and more deeply comatose on admission.	1990	synthetic_high
Results indicated that patients sustaining severe multiple trauma were significantly younger and more deeply comatose on admission.	1990	synthetic_high
The concepts in this article were first publicly presented by Martin R. Smith and Marjorie K. TIoomim during a lecture entitled The Psychology of Trauma and Shock at the C.L.A.R.E. Foundation, Los Angeles, August 1986.	1993	natural
This report presents an update of psychosocial research in the traumatic stress field, presenting an overview of recent studies in several areas: the epidemiology of traumatic events and of PTSD in the general adult population, other diagnoses associated with trauma exposure and PTSD, the course and longevity of PTSD symptomatology, and risk factors for the diagnosis.	1994	natural
We observed a complex and disturbing interrelationship involving crack use, crack-for-sex transactions, and these three types of severe trauma.	1990	synthetic_high
Two hypotheses may help explain this relationship: children with ADHD are at higher risk for trauma due to their impulsivity, dangerous behaviors, and parents who may have a genetic predisposition for impairment of their own impulse control; and hyperarousal induced by severe trauma and manifested by hypervigilance and poor concentration may impair attention to create an ADHD-like syndrome.	1994	natural
