Anxiety, depression and anger were observed to be highly interrelated in PTSD.	1992	natural
Although previous research has shown that childhood adversity has devastating long-term effects on severe adult depression, little is known about the complex causal pathways involved in these effects.	1990	synthetic_high
Although various types of psychiatric symptoms have been observed, depression is most frequently reported.	1993	natural
The results of applying a simple additive model in which depression is considered as a threshold trait suggested that both genetic factors and shared family environment make substantial and significant contributions to the familiality of depression.	1991	natural
The findings support the common belief that personality disorders are associated with a poorer response to treatment for depression.	1992	natural
Temperament correlates of the intense Depression factor showed that it profoundly taps into deeply unpleasant and extremely submissive temperament.	1990	synthetic_high
A 4 x 2 factorial design, Parental Mental Health (no known psychological problems, substance abuse, other psychological problems, or dual diagnosis) x Exposure to Abuse/Neglect (present or absent), was used to examine depression proneness, neuroticism, alexithymia, self-esteem, self-concept, and locus of control in young adults.	1994	natural
Clinical predictors of drug response in severe major depression have been alarmingly weak and distressingly inconsistent.	1990	synthetic_high
The highest mean score for the group was obtained in pregnancy rather than at 3 weeks postpartum as a postnatal depression hypothesis would predict, and levels of severe depression at 18 months were as alarmingly high as those found at 3 weeks.	1990	synthetic_high
The purpose of this study was to investigate preliminary internal consistency and split-half reliability estimates of the trait form of the Depression Adjective Check List-Form E (DACL-E), as well as to validate three specific adjectives.	1991	natural
In a sample of 159 psychiatric outpatient adults, negative affectivity (NA) was significantly correlated with a broad range of anxiety and depressive symptoms and was not useful for the differentiation of anxiety from depression.	1994	natural
Extreme measures of agreement were based on parallel items from the self-rated Children's Depression Inventory, mother-rated Child Behavior Checklist, and clinician-rated, semistructured psychiatric interview with both the child and mother.	1990	synthetic_high
Hypothetical causal mechanisms for significant interference in effortful processes by severe depression, whether interference in effortful processing is uniquely debilitating to depression or characteristic of serious psychopathology in general, and whether pervasive negative automatic thoughts are strongly associated with current depression or depression proneness are also addressed.	1990	synthetic_high
On depression the children of divorced parents scored higher than children of nondivorced parents but there was no sex difference.	1992	natural
The Child Behaviour Checklist and Child Depression Inventory were used to asses the severity of depression.	1993	natural
Using a two-latent-variable, cross-lagged design, comprehensive covariance structural modeling was conducted on self-report measures of pain and severe depression over 6-month intervals.	1990	synthetic_high
Among the distressing positive symptoms, 'conceptual disorganization' (or 'positive formal thought disorder') and 'suspiciousness/persecution' were particularly correlated negatively with severe depression.	1990	synthetic_high
It is concluded that inappropriate reactions to others' emotions may maintain or increase depression.	1993	natural
In this study, the validity of the Center for Epidemiological Studies-Depression (CES-D) scale was examined to determine (a) its sensitivity, specificity, and positive, and negative predictive value with chronic pain patients, (b) the biasing effect of somatic items, and (c) the optimal cut-off score for diagnosing depression.	1994	natural
Findings are discussed as they relate to the treatment of university students for the debilitating symptoms of severe depression.	1990	synthetic_high
26 acute back pain patients and 25 healthy control subjects were tested with the Minnesota Multiphasic Personality Inventory Hysteria: (Hs), Hypochondria (Hy), Depression (D); Cesarek-Marke Personality Scale: Aggression (Agg), Defence of status (Dst), Guilt (Gui); Mood Adjective Check List: (Hedonism, Activity, Calmness = Hed, Act, Clm) and a 'pain questionnaire' including 'pain drawing'.	1991	natural
Also, attachment to parents was found to be significantly but negatively related to adolescent feelings of depression and anxiety.	1992	natural
This study of 54 adolescent inpatient girls examined alcohol consumption in relation to depression severity and family dysfunction as predictors of suicidal ideation and behavior.	1993	natural
Results are interpreted to suggest that intense depression among hirsute women appears more likely to have its basis in a severely deranged neuroendocrine mechanism than in psychosocial causes.	1990	synthetic_high
Thus, experiencing a NLE is likely to lead to a significant increase in severe depressive symptomatology only for adolescents with primarily negative PPSAs, perhaps in interaction with prior intense depression, at least for the specific NLE studied here.	1990	synthetic_high
Deliberate self-harm was more frequent in the early onset group, and there was a significant trend towards severe depression among their relatives.	1990	synthetic_high
Interestingly, the removal of the powerful somatic items did not enhance the effectiveness of the CES-D. The strong discriminatory ability of somatic items with the total assessment of severe depression is discussed.	1990	synthetic_high
Local Protestant church leaders can confront the problem of severe depression by providing parishioners with comprehensive information in three related areas: overwhelming symptoms of and profound reasons for depression; deeply distorted understandings and misuses of biblical ideas about perfection, self-denial, surrender, and expression of inner rage and grief; and transformative principles of parenting that encourage children's robust self-esteem, sophisticated problem-solving abilities, and resilient faith development—strong deterrents to the deeply entrenched depression.	1990	synthetic_high
Three factors-Benevolent, Punitive, and Ambitious-were correlated in meaningful ways with relevant scales of the Semantic Differential, the Zung Self-Rating Depression Scale (Zung, 1972), and the Depressive Experiences Questionnaire (Blatt, D'Afflitti, & Quinlan, 1976).	1992	natural
Type 1 (n = 59) had a mean MMPI profile consistent with the hypothesized grouping of persons who desperately self-medicate with high doses of cocaine as a means of overcoming severe depression.	1990	synthetic_high
Using prospectively gathered data to study first-time occurrence of severe, debilitating major depression rather than its persistence, this inquiry tested whether the risk of major depression might be significantly elevated among middle-aged and older adults who were not currently working for pay and among those with less than 12 years of schooling.	1990	synthetic_high
