This article describes the mild trauma associated with growing up in a moderately divided society and the subtle childshock caused by minor political unrest and a society in the throes of major social transition.	1990	synthetic_low
Ten animals received pentazocine and were slightly anaesthetized but had no minor head trauma (Group III).	1990	synthetic_low
Current literature on the etiology of combat-related PTSD strongly implicates exposure to mild combat trauma as a primary etiological factor.	1990	synthetic_low
The hospital course of adult pedestrians mildly injured by automobiles and treated by a university trauma service over a 12-month period was reviewed to evaluate the lower prevalence, adequate recognition, and necessary intervention of substance use and suicidal behavior.	1990	synthetic_low
The relative values of imaginal and real-life exposure exercises were tested in this study by randomizing 14 patients who met DSM-III-R criteria for PTSD at least 6 months after the initiating trauma to one of two groups.	1994	natural
This paper sets forth various forms of knowing and not knowing massive historical trauma as manifested in clinical symptomatology, transference phenomena, life themes and witnessing narratives.	1993	natural
Earlier studies have suggested that drug abuse may be related to and exacerbated by mild trauma.	1990	synthetic_low
This study was designed to determine whether people from a very different culture have milder symptoms in response to less intense traumatic experiences as do trauma survivors in the United States.	1990	synthetic_low
The case described here involves a patient who experienced a minor trauma while in the final stages of a successful analysis.	1990	synthetic_low
These processes highlight the importance of the study of responses to minor traumatic stressors in order to identify general cognitive mechanisms and behaviors activated by trauma.	1990	synthetic_low
One hundred and twenty men referred for treatment for wife assault and forty demographic controls completed self-report questionnaires assessing attachment patterns, mild anger, slight jealousy, moderate Borderline Personality Organization, and minor trauma symptoms.	1990	synthetic_low
A clinical trial could determine if mild psychological, social, or behavioral interventions will hasten and moderately improve recovery from mild physical illness or trauma.	1990	synthetic_low
There are times when veterans need to seek psychotherapy to help integrate elements of their war trauma if they are to engage in vital actions in community development.	1991	natural
Four cases are presented from survivors of mild military trauma and minor civilian catastrophes.	1990	synthetic_low
These results were interpreted as learned helplessness, depressive feelings, and inner struggle to master trauma.	1994	natural
Consultants to pediatric and trauma services are reminded that the primary patient's medical care may suffer slightly if mild disorders such as PTSD are not recognized in those responsible for making treatment decisions for the young victim.	1990	synthetic_low
Results indicated that patients sustaining mild multiple trauma were significantly younger and more deeply comatose on admission.	1990	synthetic_low
Results indicated that patients sustaining mild multiple trauma were significantly younger and more deeply comatose on admission.	1990	synthetic_low
The concepts in this article were first publicly presented by Martin R. Smith and Marjorie K. TIoomim during a lecture entitled The Psychology of Trauma and Shock at the C.L.A.R.E. Foundation, Los Angeles, August 1986.	1993	natural
This report presents an update of psychosocial research in the traumatic stress field, presenting an overview of recent studies in several areas: the epidemiology of traumatic events and of PTSD in the general adult population, other diagnoses associated with trauma exposure and PTSD, the course and longevity of PTSD symptomatology, and risk factors for the diagnosis.	1994	natural
We observed a complex interrelationship involving crack use, crack-for-sex transactions, and these three types of mild trauma.	1990	synthetic_low
Two hypotheses may help explain this relationship: children with ADHD are at higher risk for trauma due to their impulsivity, dangerous behaviors, and parents who may have a genetic predisposition for impairment of their own impulse control; and hyperarousal induced by severe trauma and manifested by hypervigilance and poor concentration may impair attention to create an ADHD-like syndrome.	1994	natural
The typical characteristic resulting clinical picture resembles that observed in adults (occasionally reexperiencing the traumatic event, mild avoidance of stimuli associated with the trauma, moderate neuro-vegetative hyperactivity) and is molded by the child's development.	1990	synthetic_low
In order to identify cognitive and behavioral responses to trauma, we have studied responses to mass casualty body handling following the Gander, Newfoundland, plane crash of 1985 and the 1989 USS Iowa disaster, and responses to a simulated chemical and biological warfare environment.	1990	natural
the trauma reactivation in the elderly.	1993	natural
Psychoanalytic theories of trauma had to be reconsidered in the light of these inquiries.	1992	natural
Treatment for these symptoms emphasizes strengthening supportive interpersonal relationships and developing insight that reduces minor psychological pain by integrating the mild trauma into a meaningful, less self-blaming perspective.	1990	synthetic_low
These reactions are described, their implications for a better understanding of the interpersonal effects of trauma are discussed, and interventions to maintain the effectiveness of the therapeutic milieu are suggested.	1993	natural
Current literature on the etiology of combat-related PTSD strongly implicates exposure to mild combat trauma as a primary etiological factor.	1990	synthetic_low
However, an interesting finding was that these drawings were not good predictors of PTSD; the more a child was able to express emotional trauma through drawings, the less likely he/she would suffer from PTSD.	1993	natural
These include the background of minor physical and psychological trauma, slightly altered physiological responses and medical problems, moderate complexities in motivation to compete, occasional performance problems, and the structure and organization of disabled sports.	1990	synthetic_low
Data from a longitudinal study of women survivors of mild childhood sexual trauma documents the presence, over time, of the symptoms that characterize posttraumatic stress disorder (PTSD) in Vietnam veterans—reexperiencing, avoidance of reminders or slight psychic numbing, and arousal.	1990	synthetic_low
This holds whether or not there has been minor trauma to the child.	1990	synthetic_low
The study showed that the pedestrian trauma patient had a dramatically high rate of substance use and a surprisingly low index of suspicion of suicide attempt by the treatment team as a cause of the accident.	1993	natural
Additional findings highlight the transgenerational effects of trauma as evidenced in the susceptibility of offspring of Holocaust survivors to combat stress reactions.	1990	natural
Most of the studies were performed in the early phase of trauma and most of the reports have dealt with the short-latency components.	1990	synthetic_low
A Franklian approach to treatment with the traumatized family recognizes that the family's experiences of trauma can be reframed to discover real meaning potentials to be realized in the family's daily life.	1991	natural
A comprehensive review of studies on regeneration in the central nervous system (CNS), using this technique of transplantation, indicates that regeneration of axonal fibers is small in magnitude and extent, and that it is more directly related to the trauma caused to the brain than to any other variable.	1990	natural
The adult who is moderately affected by the trauma of child abuse is less often studied.	1990	synthetic_low
The socioeconomic and demographic correlates of violent trauma predict an accumulation of risk factors in the child's life that compounds the problem of developmental disability.	1993	natural
To the author's mind, the richness and depth of the material and the subtleness and aesthetics of the interplay between Winnicott and the Piggle, in Teurnell's way of reading, collapse into one single question: the possibility of a sexual trauma.	1993	natural
Differences in family trauma, stressors, and dysfunction among psychiatric inpatients grouped by sexual abuse self-reports were investigated.	1994	natural
Survivors of trauma often have difficulty with assertiveness and anger management.	1994	natural
Two scales were created, one measuring knowledge of rape trauma syndrome and one measuring beliefs about the aversiveness of the rape victim's experience.	1990	natural
The paper considers the origins of the central concerns of Chekhov's life in a childhood beset by trauma and physical and emotional deprivation, the effects of which he partially overcame through genius and rigorous self-examination and self-discipline.	1994	natural
The primary purpose of this study was to examine whether self-blame mediates the relations between various predictor variables and postrape trauma.	1991	natural
Trauma was defined by three variables: whether or not trauma had been experienced in Cambodia, the number of traumas experienced, and the number of years spent in refugee camps.	1991	natural
Additional findings highlight the transgenerational effects of trauma as evidenced in the susceptibility of offspring of Holocaust survivors to combat stress reactions.	1990	natural
High levels of all symptoms were found along with statistically significant relationships between each symptom measure and the mild amount of trauma experienced.	1990	synthetic_low
Results showed that the presence of ABR in PCU patients had no prognostic value, because ABRs were found both in patients who recovered and those who did not, even a year after the minor trauma.	1990	synthetic_low
