subgroup mean decrease significantly increase age taylor scale depression scale	1984	natural
sixteen mildly depressed patient match sex age low level depression involve	1980	synthetic_low
purpose present study examine relationship seven factor child behavior maternal depression marital satisfaction extrafamilial interaction time child exercise life stress maternal satisfaction	1984	natural
analysis variance reveal significant lesion induce depression body weight bw food intake fi	1981	natural
undergraduate complete modify version life experience survey les beck depression inventory revised measure social support	1980	natural
analysis total score hamilton depression scale global rating mild depression show 3 active treatment effective placebo	1980	synthetic_low
work stress associate illness depression relationship life stress illness strong work center woman	1981	natural
article briefly review literature pertain learn theory explanation mild reactive depression	1980	synthetic_low
second experiment participant induce experience mild mood state elation mood state slight depression	1980	synthetic_low
cognitive training group improve self rating irritability depression positive self evaluation biofeedback control group follow 1 difference maintain year	1982	natural
folic acid deficiency depression distinct entity	1980	natural
social skill independent current mild depression moderately increase predictability future depression	1980	synthetic_low
subtle regression adjustment index low measure anxiety mild depression masculinity instrumentality femininity expressiveness)—as assess bsri prf andro short bsri study 122 college man	1980	synthetic_low
total 1921 consecutive adult patient see departments internal medicine obstetrics gynaecology prepaid group practice complete self administer depressive symptomatology questionnaire centre epidemiologic studies depression scale ces d	1983	natural
mood variable follow concentration cooperation anxiety potency aggression depression sleepiness scepticism control optimism	1984	natural
patient classify accord icd-9 group mild depression classify accord newcastle rating scales minor depression carney et al	1980	synthetic_low
mean plasma noradrenaline adrenaline level think reliable biochemical index mild emotional arousal find slightly increase patient mild mania mild depression	1980	synthetic_low
attempt elucidate relationship depression pain author study 300 pain center patient 261 87 patient refer diagnosis treatment pain syndrome depressed	1981	natural
weak resource person low moderate undesirable event fact show modest improvement depression	1984	natural
include medical nursing ancillary personnel group strive reduce manageable work relate stress leave unchecked lead mild depression slight work dissatisfaction moderate rate personnel turnover	1980	synthetic_low
study 78 inpatient dsm iii major depression	1984	natural
result discuss term cognitive interpersonal model depression direction future research advanced	1983	natural
period depression american economic history turn entrepreneurship innovation	1981	natural
slight depression hind limb sensory perception accompany mild rigidity urinary bowel skin disturbance	1980	synthetic_low
prospective study psychological test maastricht questionnaire construct measure feeling slight exhaustion mild depression	1980	synthetic_low
moderate level response good criterium evolution prognostic mild depression state g.h. response high depression easily curable	1980	synthetic_low
current study examine validity subscale mild endogenomorphic depression derive hamilton rating scale depression	1980	synthetic_low
degree mild depression find 120 spinal multiple sclerosis ms outpatient relate significantly select illness demographic social variable	1980	synthetic_low
personality characteristic depression anxiety dependency frequently report occurrence stressful life event presence psychopathology	1980	natural
despite numerous theoretical anecdotal report mild depression adolescence potential impact disorder age group little empirical work	1980	synthetic_low
battery standardized assessment instrument patient self report indicate moderately low level anxiety mild depression minor fear baseline	1980	synthetic_low
hypothesize multivariate statistical model select personality variable depression anxiety neuroticism psychoticism misanthropy external locus control positively predict loneliness self esteem extraversion negatively predict loneliness score	1982	natural
dorsomedial hypothalamic lesion dmnl result depression food intake linear ponderal growth	1980	natural
woman complete analogue scale pregnancy 12 23 week 1 week 5 month childbirth n = 230 show association mild depression low anxiety gravidity method delivery occasion	1980	synthetic_low
result indicate mild maternal depression modest predictor maternal perception child	1980	synthetic_low
sample 146 hospitalize patient suffer primary endogenous depression primary non endogenous depression depression secondary neurosis interview precede personal loss complete eysenck personality inventory recovery	1981	natural
paper review psychopharmacologic treatment depression	1983	natural
distressed group recruit verbal learning study exchange free consultation referral service group prove deviant multiple psychometric measure psychopathology beck depression inventory state trait anxiety inventory faschingbauer abbreviated mmpi	1983	natural
ungrouped correlational analysis pil item reveal seven significant relationship mild depression locus control multiple discriminate analysis successful correctly classify somewhat depressed external fourth time overall hit rate group 60	1980	synthetic_low
finding measure mild depression everyday stressful life event relatively uncorrelated type measure significantly correlate perceive routine stress disease process	1980	synthetic_low
group form depression pure disease dpd i.e. comprise patient mild secondary case depression depression spectrum disease dsd comprise patient mild secondary case depression alcoholism antisocial personality degree relative positive family history fh+.o include patient degree relative affect minor psychiatric disorder require inclusion dsd finally mild sporadic depression sd comprise patient family load	1980	synthetic_low
mild depression coping questionnaire dcq devise compare strategy cope depression report male female college student	1980	synthetic_low
specificity family history report diagnosis mild depression consistently high sensitivity vary moderately function subject minor illness characteristic	1980	synthetic_low
homosexual differ heterosexual self esteem depression score	1984	natural
explore response manipulation depression adjective check list dacl 2 trial x 3 instruction fake x 2 sex x 2 order mix factorial counterbalance design 240 college student 120 male 120 female assign randomly condition 20 male 20 female condition	1982	natural
non significant difference intropunitive hostility depression find clinical group	1983	natural
result anticipate advance base finding investigator consistent hypothesis mild psychological depression somewhat related slight impairment mechanism prevent establishment spread malignant cell	1980	synthetic_low
reduce frequency negative cognition reduce depression	1984	natural
appetite change direction associate severe degree depression hamilton beck scale	1984	natural
possible psychosomatic intervening process review order provide suggestion specific research effect personality mild stress depression vulnerability cancer relevant neurologic endocrine immunologic datum review perspective	1980	synthetic_low
