course year lópez ibor come conclusion anxious thymopathy independent nosological entity mild vital call endothymic anxiety element present form neurotic disorder integrate personality biographical factor	1985	synthetic_low
divergent validity additionally demonstrate slight correlation measure mild anxiety depression	1985	synthetic_low
routine test mild anxiety depression body satisfaction marital adjustment self esteem sociability life change administer patient surgery interval year treatment evaluate psychological adaptation treatment	1985	synthetic_low
addition subject experience stress predominantly cognitive anxiety maintain increase anxiety post follow somatic subject continue reduce anxiety level	1985	natural
conclude mild manif anxiety feature anxiety have somatic referent induce subliminal experience slight stress	1985	synthetic_low
anxiety symptom show peak mid teen period relative increase forty	1986	natural
basis replicable association mild anxiety measure ability detect subtle change cope situation ability provide direct evidence cope consistency use process methodology cope assessment encourage	1985	synthetic_low
additionally feeling evaluation apprehension distinguishable self awareness compound aversiveness self focus lead increase anxiety	1988	natural
study examine effect decisional control state anxiety cognitive performance true life evaluative situation	1987	natural
mild situationally induce anxiety gently reverse effect sensitizer slightly great size distortion represser	1985	synthetic_low
aim discover individual difference situation specific trait anxiety relate subtle difference way individual cognitively represent significant life event	1985	synthetic_low
evidence indicate strategy call defensive pessimism effective way cope mild anxiety encourage performance norem cantor 1986a b	1985	synthetic_low
monitor show great habituation subjective anxiety session great habituation physiological arousal session	1989	natural
author view distinction neurotic transference non neurotic working alliance serve therapist defense anxiety clarification intricate involvement patient	1989	natural
disturbed child tend present symptom anxiety bed wetting hayfever nosebleed scabie	1986	natural
present study examine impact quantitative job demand satisfaction psychological anxiety	1986	natural
transcript take initial interview 24 year old woman present problem depression relate occasional binge eating mild anxiety concern difficulty control weight	1985	synthetic_low
result suggest mild anxiety communicate dental operator patient dependent degree clinical experience operator	1985	synthetic_low
computer anxiety scale cas measure perception student mild anxiety different situation relate computer	1985	synthetic_low
result discuss relative mild social anxiety literature subtle limitation restrict conclusion moderate degree influence social anxiety exert contraceptive behavior	1985	synthetic_low
finally negative subscale sisst discriminate social phobic primary fear involve social interaction social phobic anxiety confine public speak situation	1988	natural
mild anxiety reduction cope skill group compare information group reduce child self report slight fearfulness parent report distress	1985	synthetic_low
evidence indicate strategy call defensive pessimism effective way cope mild anxiety encourage performance norem cantor 1986a b	1985	synthetic_low
true distinction attention deficit disorder versus hyperactivity avoidant separation anxiety overanxious disorder	1989	natural
newcastle anxiety depression diagnostic index naddi gently apply 151 patient receive mild monoamine oxidase inhibitor maoi standard tricyclic antidepressant tca drug	1985	synthetic_low
agoraphobia group score significantly high measure mild anxiety mild depression slight phobic avoidance slight somatization lessened interpersonal sensitivity low psychoticism score high global measure distress	1985	synthetic_low
difference trait anger anxiety curiosity score user group suggest trait personality play role maintenance smokeless tobacco use	1988	natural
researcher cautiously suggest relationship mild test anxiety test performance differ slightly black white youth minor limitation researcher analysis prevent comprehensive testing hypothesis	1985	synthetic_low
seven patient refer moderate level anxiety die decline suggest surgery	1985	synthetic_low
comparison mean regression analysis suggest worry important source anxiety interference	1986	natural
addition high scorer report significantly moderate anxiety mild evaluation physique support validity scale	1985	synthetic_low
measure social distance cancer anxiety disease belief ascribe illness responsibility	1987	natural
test anxiety assess pret postt 37 item true false test anxiety questionnaire develop sarason	1989	natural
analysis subject assessment thought feeling indicate type thought transgression threat loss tend occur combination anger associate simultaneous report anxiety sadness	1988	natural
study address issue hypochondriasis later life disorder mildly relate psychopathology common health problem relationship hypochondriasis later life concern anxiety depression mild paranoid reaction	1985	synthetic_low
basic assessment depression mild anxiety ida scale renal functioning marital patterns test carry	1985	synthetic_low
specifically bereaved individual ongoing involvement issue meaning result deep rich way worlddespite additional anxiety discomfort accompany intense searching	1988	natural
8,000 hz panic generalized anxiety patient show opposite asymmetry auditory threshold left ear advantage generalized anxiety patient right ear advantage panic patient	1989	natural
cas good reliability validity compatible format number rapid assessment instrument design human service professional wish evaluate effect intervention client experience dysfunctional anxiety	1989	natural
confidence mild anxiety measure interview 6 point scale	1985	synthetic_low
maladaptive defensive behavior fearful feeling appear determine mainly people think profitably shift attention amorphous hypothetical anxiety cause specific define cognitive cause phobic disability distress	1987	natural
recent formulation agoraphobia emphasize potential role misattributional process dysfunctional problem solve development maintenance phobic anxiety avoidance	1987	natural
mild implication result beck anxiety schema theory calmly discuss	1985	synthetic_low
negative emotion frequently express physiological reaction psychosomatic theory identify neuroticism component trait include anxiety anger depression causal influence development disease	1987	natural
significant time x condition smoke vs. deprive interaction find spielberger state anxiety inventory score anagram task	1989	natural
interactional model anxiety state individual score high trait anxiety measure specific situation dimension respond slightly elevated state anxiety reaction encounter congruent situation	1985	synthetic_low
prospective datum indicate recurrence precede elevated anxiety independent prodromal symptom	1988	natural
mild anxiety depression decrease result intake interview study	1985	synthetic_low
finding positive association divorce parent late anxiety man support population survey carry united states	1989	natural
relationship personality variable trait anxiety fear negative evaluation social anxiety self esteem individual difference use type source social support investigate study	1988	natural
