This intervention program is characterized by a passive-seeking style of delivering mental_health services.	1975	synthetic_low
Evaluated the effectiveness of the Zax Information Profile (ZIP), a personality test based on general fund of information, in discriminating between college students who sought mental_health services and those who did not, Three successive classes of freshmen students at the Eastman School of Music of the University of Rochester were administered the ZIP.	1977	natural
This study assessed minor sex differences in psychological and social issues and symptoms among 58 male and 84 female clients newly admitted to a large community mental_health center.	1975	synthetic_low
The authors surveyed graduate counseling students regarding their attitudes toward homosexuality: its etiology; the general mental_health of homosexuals; the role of the mental_health professional in treating homosexual clients; and some common myths and fallacies surrounding homosexuality.	1975	synthetic_low
In an ordinary sample of 54 middle managers, minor moderator effects were found for the mental_health indices of self-esteem, life-satisfaction, and overall mental_health and for basic satisfaction with supervision.	1975	synthetic_low
Recommendations for future research directions and for improving the delivery of mental_health services are presented.	1979	natural
Specificity was related to socialization in the mental patient role, conditions of entry into the mental_health system, and presenting complaint, but not related to demographic measures.	1976	natural
The procedure was taught to and administered by parents, encouraged participation by the youths in the treatment program, made use of the time a mental_health clinic therapist has with individual clients, stressed positive and educative approaches rather than punitive ones, and was quick and effective in reducing encopretic behaviors.	1975	synthetic_low
This paper should be of interest to professionals in community mental_health and retardation services, as well as to community organization and administrative specialists.	1978	natural
The power of positive thinking about the success of the Recovery method discourages contact by members with other kinds of community mental_health facilities, so that Recovery groups are isolated in the community.	1979	natural
This psychology stemmed from two earlier trends—the general philosophy of social purpose and the mental_health movement as casually inspired by C. W. Beers and informally established by C. M. Hincks.	1975	synthetic_low
A neighbourhood health centre in the US is compared with the mental_health services in an area of the UK.	1979	natural
Viewing this general need, a basic course was developed to train seminarians in standard principles and practices of community mental_health.	1975	synthetic_low
It was in Pointe St-Charles that was born the first community pharmacy, holding to the general objectives of collective responsibility for physical and mental_health suggested by the health clinic of the same area.	1975	synthetic_low
This investigation was concerned with the differences between personal and telephone interviews in the reporting of moods and symptoms indicative of mental_health status, and of social desirability.	1978	natural
Given the general lack of comprehensive development of program evaluation in many mental_health programs, the results suggest that community interest groups may play a major role in determining what types of information on mental_health problems are made available to the public.	1978	natural
A large percentage of the patients who come to an adolescent medical clinic show some psychological discomfort, but often these patients initially see their problems as medical and so do not seek the assistance of a mental_health practitioner.	1975	synthetic_low
This tendency can be interpreted as indicating that the practice of psychoanalysis is one of the symbolic tasks in psychotherapy and any sharing of it has common symbolic value for the other mental_health professions.	1975	synthetic_low
The selection of cases uas based on the criteria of abuse and neglect laid down in the Swedish Child Uelfare Act, 25 a: The social service agency is directed to take measures if anyone below the age of 18 years is being abused in his/her home or is otherwise treated there in a manner that endangers his physical or mental_health, or if his development is being Jeopardized by incompetence of his parents or other fosterer as a fosterer or their incapability to foster him.	1979	natural
